Name,Smiles
4858,O=C(CCN1C(=O)/C(=C/c2ccc(F)cc2)SC1=S)NC1C=CS(=O)(=O)C1
4859,CCOC(=O)c1ccc2[nH]c3c(c2c1)CCCC3NC=O
4860,CC(=O)Nc1nnc(SCc2ccc(F)cc2)s1
4861,O=C(O)c1cccc2c1-c1ccccc1/C2=N\Nc1ccccc1
4862,CCCNC(=O)c1cc(-c2ccc3c(c2)OCO3)on1
4863,O=C(CSCc1ccc(Cl)cc1)N1CCCCC1
4864,Cc1c(C(=O)NCCC2=CCCCC2)cccc1[N+](=O)[O-]
4865,COc1ccc(C(=O)COC(=O)c2[nH]nc3ccccc23)c(OC)c1
4866,COc1cccc(NC(=O)CC(=O)c2ccccc2)c1
4867,CCC(=O)NCCc1nc2cc(NC(=O)c3ccc(F)cc3)ccc2n1C
4868,O=C(COC(=O)C1CCN(S(=O)(=O)c2ccccc2C(F)(F)F)CC1)NCc1ccc(F)cc1
4869,CCCc1nn(C)c(C(=O)Nc2ccc(C)c(C)c2)c1Cl
4870,CCOC(=O)Nc1ccc2c(c1)Cc1cc([N+](=O)[O-])ccc1-2
4871,COc1ccccc1CNC(=O)COc1ccccc1C(=O)c1cnn(-c2ccccc2)c1
4872,COc1ccccc1/C=C/C(=O)Nc1ccc2c(c1)CCC2
4873,COc1ccc2c(c1)c(=O)cc(-c1ccccc1)n2C
4874,Cc1nc(C)c(-c2ccc(SCc3ccccc3C)nn2)s1
4875,O=C(CSc1ncc(-c2ccc(F)cc2)n1Cc1ccco1)Nc1ccc2c(c1)OCO2
4876,Cc1cccc(N(C(=O)Nc2ccccc2)C2=NCC(C)S2)c1
4877,O=C(NNC(=O)c1ccncc1)Nc1ccc(N=Nc2ccccc2)cc1
4878,CCN1CCN(/C=N/c2nc(C)cs2)CC1
4879,NC(=O)C1CCCN(C(=O)c2ccc(-c3cccc(Cl)c3Cl)o2)C1
4880,COc1ccc([C@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1O
4881,Cc1ccc(C(=O)Nc2nccs2)cc1
4882,Cc1cc(/C=C(\C#N)C(=O)NCc2ccco2)c(C)n1C1CCCC1
4883,Cc1cc2nc(-c3ccc(NC(=O)c4cccnc4)cc3)oc2cc1C
4884,CCCCOc1ccc(CC2C(=O)N(C)C(=O)N(C)C2=O)cc1
4885,Cc1ccc(NC(=O)c2ccn(C)n2)c(Br)c1
4886,COc1c(C)cc(Br)cc1C(=O)NC(=S)Nc1ccc(Cl)c(C(=O)O)c1
4887,Cc1ccc(-c2nc(C#N)c(NCc3ccco3)o2)cc1
4888,CCOC(=O)c1cccc(C(=O)Nc2nc3ccc(OC)cc3s2)n1
4889,N#Cc1cccc(-n2nnnc2-c2ccc3c(c2)OCO3)c1
4890,Oc1nc(SCc2ccccc2)nc2ccsc12
4891,CN(C)C(=O)COc1ncnc2sc(-c3ccccc3)cc12
4892,O=C(Nc1cccc(-c2ccc(N3CCOCC3)nn2)c1)c1ccccc1
4893,CCCC(=O)Nc1nc(-c2ccc(OC)cc2)cs1
4894,CC(=O)Oc1ccc2occ(-c3ccccc3)c2c1
4895,Cc1cc(N)n(-c2ccc3ccccc3c2)n1
4896,CCCCc1nc2cc(C(=O)N3CCN(c4nc(C)cnc4C)CC3)ccc2o1
4897,CN1CCN(c2ccc(NC(=O)c3ccc4c(c3)OCCO4)cc2Cl)CC1
4898,Cc1cc(C(=O)COc2ncnc3sccc23)c(C)n1C
4899,Clc1ccc(Cc2noc(-c3cccs3)n2)cc1
4900,O=C(NCc1ccccc1)c1cnc2cc3c(cc2c1O)OCCO3
4901,Cc1ccc(Cc2c(-c3cccc(Cl)c3)nc3ccc(Br)cn23)cc1
4902,Cc1ccc(/C=C/C(=O)Nc2nc3ccccc3[nH]2)cc1
4903,COc1ccc(NC(=O)c2ccc3ccccc3c2OC)cc1
4904,COc1ccc(/C=C/C(=O)OCC(=O)c2ccccc2F)cc1
4905,COc1cccc(OCc2cc(C(=O)NC(C)c3cnn(C)c3C)no2)c1
4906,COc1nc(C)ccc1-c1noc(-c2ccncc2)n1
4907,COc1ccc(NC(=O)O/N=C/c2c(C)nn(C(C)(C)C)c2C)cc1
4908,O=C(NCCc1ccc(Cl)cc1)c1ccc2ccccc2n1
4909,CCOC(=O)C1(CCc2ccccc2)CCN(C(=O)CCn2cncn2)CC1
4910,Cc1ccc(-n2cnc3cc(NCc4cccs4)ccc32)cc1
4911,Oc1ccc(N=Nc2n[nH]c(-c3ccccc3)n2)cc1
4912,Cc1cc(C(=O)Nc2sc3c(c2C#N)CCCCC3)cs1
4913,CN1CCN(c2ccc(NC(=O)Cc3ccccc3)cc2)CC1
4914,C/C(=N\OC(=O)c1cccc(C(F)(F)F)c1)c1sc(-c2ccccc2)nc1C
4915,NC(=NOC(=O)CCC1CCCC1)c1ccc([N+](=O)[O-])cc1
4916,CCCCOC(=O)Nc1ccc2c(C)cc(=O)oc2c1
4917,CN(C(=O)c1cccnc1)c1nc(-c2ccccc2)cs1
4918,O=C(Nc1nccs1)c1ccc(-c2ccc(F)cc2)o1
4919,COc1cccc(/C=C/c2nccc3ccccc23)c1OC
4920,CCCC(=O)Nc1nc2ccc(OC)cc2s1
4921,COCCNC(=O)/C(C#N)=C/c1ccc(OCc2ccc(F)cc2)cc1
4922,CC(=O)Nc1ccc(NC(=O)Nc2ccccc2C)cc1
4923,CCOc1cc(C(=O)/N=c2\sccn2C)ccc1OC(F)F
4924,CN(N=O)c1ccc(C=C2C=Cc3ccccc32)cc1
4925,Cn1c(C(=O)N2COCC2(C)C)cc2c(=O)n3ccccc3nc21
4926,CCOc1ccc2nc(NC(=O)Nc3cccs3)sc2c1
4927,Nc1nc(CSc2nc3ccccc3[nH]2)cs1
4928,Cc1cccc(C(=O)N2c3ccccc3C(=O)OC2c2ccc3c(c2)OCO3)c1
4929,CCOC(=O)c1sc(NC(=O)Nc2ccc(Cl)cc2)nc1C
4930,COc1cccc(-c2nn(-c3ccccc3)cc2CO)c1
4931,c1ccc(OCc2nc3ccccc3[nH]2)cc1
4932,CCOC(=O)C1CCN(C(=O)c2cc3cc(Br)ccc3oc2=O)CC1
4933,CC(/C=C/c1ccc(OCc2ccccc2)cc1)=N\O
4934,Nc1[nH]n(-c2ccccc2)c(=O)c1N=Nc1ccccc1
4935,O=C(c1ccc(CSc2ccccc2)cc1)N1CCCCCC1
4936,CCCCC(=O)/N=C(\N)Nc1nc2ccccc2o1
4937,Nc1ccc(/C=C/C(=O)c2cccs2)cc1
4938,O=C(Nc1nc2ccccc2s1)C1CCCO1
4939,O=C(CN1CCCC1)Nc1ccc(-c2nc3cc(NC(=O)CN4CCCC4)ccc3o2)cc1
4940,Cc1ccc(-n2cnc3c(sc4nccc(N(C)C)c43)c2=O)cc1
4941,CCN(CC)C(=O)Oc1ccc2ccccc2c1Br
4942,COC(=O)CN(C)C(=O)c1ccc2nc(Cc3cccc(Cl)c3)oc2c1
4943,CCc1ccc(NC(=O)Nc2cccs2)cc1
4944,O=C(Nc1ccccc1)OC1CC2CC1C1CCCC21
4945,O=C(N/N=C\c1cccc(Cl)c1)c1[nH]nc2c1CCCC2
4946,COc1cc(/C=N/NC(=O)c2cccc([N+](=O)[O-])c2)ccc1OCc1ccc(C)cc1
4947,CCOC(=O)c1c(NC(=O)CN2CCN(C)CC2)sc(C(=O)Nc2ccccc2)c1C
4948,O=C(/C=C/c1ccccc1Cl)Nc1cccc(O)c1
4949,Cc1ccc(CNc2nc3ccccc3n2C)cc1
4950,CC(C)C(=O)OCC(=O)Nc1ccc(N=Nc2ccccc2)cc1
4951,c1ccn(-c2ccc(N3CCOCC3)cc2)c1
4952,Cc1ccc(CNC(=O)CSc2ncccn2)cc1
4953,O=C(CNS(=O)(=O)c1cccs1)Nc1ccc2c(c1)OCCO2
4954,C=CCNC(=O)C1CCN(c2nc(C)cc(-c3ccccc3)n2)CC1
4955,CCn1c(C(=O)OC)cc2c1ccn2-c1ccc(F)cc1
4956,COc1cc(C=O)ccc1OCCSc1ccc(Cl)cc1
4957,COCC(=O)Nc1nc(-c2ccc(-c3ccccc3)cc2)cs1
4958,O=c1c2ccccc2nnn1CSc1nc2ccccc2[nH]1
4959,OCC1CCCN(C(S)=Nc2ccc(Oc3ccccc3)cc2)C1
4960,CCc1ccc(NC(=O)c2cc(-c3cccs3)on2)cc1
4961,COc1ccc(/C=N\Nc2ccccn2)c(OC)c1
4962,Cc1ccc(C(=O)Nc2ccc3c(c2)OCCO3)o1
4963,O=C(Nc1ccc2c(c1)OCO2)c1cnccn1
4964,CCOc1ccc(N2Cc3ncccc3C2=O)cc1
4965,O=C(OCC(=O)c1c[nH]c2ccccc12)C1=COCCO1
4966,O=C(c1ccccc1)c1cc(-c2ccccc2)on1
4967,Clc1ccc(-c2cn3cccnc3n2)cc1Cl
4968,Cc1ccc(/C=C/C(=O)N2CCc3ccccc3C2)cc1
4969,Clc1cccc2sc(N3CCCCC3)nc12
4970,Cc1ccc2nc(-c3cccc(N)c3)oc2c1
4971,O=C(NCc1ccco1)c1cc(-c2ccc3c(c2)OCO3)on1
4972,Cc1ccccc1C(=N)NOC(=O)/C=C/c1ccccc1
4973,CC(C)(C)NC(=O)Nc1ccc(Br)cc1
4974,CC(C)C[C@@H](CSc1ccccc1)N1CCN(CC(C)C)CCC1=O
4975,CN1CCN(c2ccc(NC(=O)c3cccs3)cc2)CC1
4976,Nc1nc(-c2ccc3ccccc3c2)cs1
4977,NC(=O)c1sc2nc3c(cc2c1N)CCCCCC3
4978,C/C(N)=C(/C#N)C(=O)CSc1nn(-c2ccc(Cl)cc2)c(=S)s1
4979,CCCCN1C(=O)/C(=C2\SC(N3CCCCC3)=NC2=O)c2ccccc21
4980,Cc1cc(NC(=O)c2ccccc2F)on1
4981,CC(C)Nc1nnc(SCC(=O)Nc2ccc3c(c2)C(=O)c2ccccc2C3=O)s1
4982,Cc1ccn2c(NCc3ccco3)c(-c3ccccc3)nc2c1
4983,CC1CCN(C(=O)COC(=O)c2cccs2)CC1
4984,O=C(CSc1nnc2ccc3ccccc3n12)N1CCOCC1
4985,O=C(Nc1cc2c(cc1Cl)OCCCO2)c1ccc(F)cc1
4986,Cc1nc(-c2ccc(C(=O)Nc3cccc(F)c3)cc2)cs1
4987,NC(=NOC(=O)c1ccccc1F)c1nonc1N
4988,O=[N+]([O-])c1ccc2[nH]c(-c3ccccc3)nc2c1
4989,Cc1ccccc1NC(=O)/C=C/c1cccs1
4990,CCOC(=O)c1cn2nc(Oc3ccccc3)ccc2n1
4991,Cc1cc(C(=O)COC(=O)c2cccnc2O)c(C)n1-c1ccc(Br)cc1
4992,CC(=O)COc1ccc2c(c1C)O/C(=C\c1ccco1)C2=O
4993,O=C(/C=C/c1cnc2ccccc2n1)NC1CCCCCC1
4994,CN(C)c1ccc(/C=C/C(=O)c2ccccc2)cc1[N+](=O)[O-]
4995,CC(=O)c1ccc(-c2ccc(C(=O)N3CCCc4ccccc43)o2)cc1
4996,Cc1c(-c2ccccc2)n[nH]c1C(=O)NN
4997,CC(=O)c1cccc(OCc2cc(C(=O)N3C[C@H](C)O[C@H](C)C3)no2)c1
4998,c1coc(CNc2nc(-c3ccncc3)cs2)c1
4999,COc1cccc(/C=N/Nc2ccc(Cl)nn2)c1
5000,COc1ccc(C)cc1NC(=O)CCc1c(C)nn(-c2ccc(N3CCCCC3)nn2)c1C
5001,CCCCn1cnc2c(cnn2-c2ccc(F)cc2)c1=O
5002,Cc1cc(Cl)c2oc(C(=O)N(C)Cc3ccon3)c(C)c2c1
5003,COc1ccc(C(=O)Nc2ccc3c(c2)OCO3)cc1OC
5004,CN(C)S(=O)(=O)c1cccc(-c2cn3cc(Cl)ccc3n2)c1
5005,CCC(=O)Nc1cc(NC(=O)CSc2ncc(-c3ccc(F)cc3)n2Cc2ccco2)ccc1C
5006,Cn1c(-c2ccc(F)c(F)c2)cc2onc(-c3ccccc3)c2c1=O
5007,Cn1cccc1/C=C1\CCC/C(=C\c2cccn2C)C1=O
5008,c1ccn2c(SCc3ccc4c(c3)OCCO4)nnc2c1
5009,Cc1ccc(-c2nnc(CCC(=O)NCC(C)Oc3cccnc3)o2)s1
5010,COc1ccc(NC(=O)NC2CCCCCCC2)cc1
5011,COc1ccc(C2=CC(=O)CC(c3ccc(OC)cc3)C2)cc1
5012,COc1ccc(OC)c(-c2csc(NC(=O)c3ccc4c(c3)OCO4)n2)c1
5013,Nc1ccc2nn(-c3ccc(Cl)cc3)nc2c1
5014,O=C(CCSc1ccccn1)Nc1ccc(Br)cc1
5015,S=C(NCc1ccccn1)Nc1ccc(Cl)cc1Cl
5016,CC(C)CC(=O)Nc1ccc(-c2cn3cccnc3n2)cc1
5017,CC1(C(=O)Nc2nc3ccccc3s2)CC1(Br)Br
5018,O=C(Nc1nnc(C2CCCCC2)s1)c1ccco1
5019,Cc1ccc(Nc2nc(-c3cccnc3)cs2)cc1Cl
5020,Cc1nn(CCOc2ccccc2)c(=O)n1-c1ccc(Cl)cc1
5021,CC(C)c1ccc(/C=C/C(=O)N2CCOCC2)cc1
5022,CC(=O)c1ccc(-c2ccccc2)cc1
5023,O=C(Nc1ccc(N2CCCC2)cc1)c1ccc2ccccc2c1
5024,Cc1cnc(NC(=O)C2COc3ccccc3O2)s1
5025,O=C(NCCc1c[nH]cn1)c1ccc(-c2ccccc2)cc1
5026,CC(/C=C/c1ccco1)=N/NC(=O)OC(C)(C)C
5027,CCOc1ccc(-c2nnc(N(CC)C(=O)C3CCC3)s2)cc1
5028,CC(=O)c1cccc(NC(=O)CCOc2ccccc2)c1
5029,O=C(COC(=O)c1ccc(S(=O)(=O)N2CCOCC2)cc1)Nc1nc(-c2ccccc2)cs1
5030,COc1cccc(NC(=O)C(S)=NC2CCCCC2)c1
5031,Cc1ccc(C(=O)NCCCN2CCOCC2)c(Cl)c1
5032,Cc1cccc(NC(=O)c2cnn(-c3ccccc3)c2C)c1C
5033,CCCC(=O)Nc1nc2c(s1)CC(C(C)(C)C)CC2
5034,C#CCSc1nnc(-c2ccc(C)cc2)o1
5035,Cc1ccc2nc(-c3ccc(Cl)cc3)c(Cc3ccccn3)n2c1
5036,Cc1csc(Nc2ccc(Cl)cc2)n1
5037,Cc1ccc(Nc2ncccc2C(=O)O)cc1C
5038,Cc1nonc1C1CCCN1C(=O)c1cc(COc2ccc(F)cc2F)on1
5039,Nc1nccnc1C(=O)N/N=C/c1ccco1
5040,CC(C)CNC(=O)CCCc1ccccc1
5041,O=C(Nc1ccc2nsnc2c1)NC1CCCCC1
5042,CCOC(=O)c1cnc2c(-c3ccc(Cl)cc3)cnn2c1C
5043,OC1(C(F)(F)F)CC(c2ccc3ccccc3c2)=NO1
5044,CC(C)COc1ccc(-c2nnc(-c3ccncc3)o2)cc1
5045,C/C(=N\Cc1ccco1)c1c(C(F)(F)F)nn(-c2nc3ccccc3s2)c1O
5046,NC(=O)c1ccc(OCc2ccccc2)nc1
5047,COC(=O)c1ccc(-n2cnc3ccccc32)nc1
5048,COc1ccc(/C=N/OCc2ccccc2C#N)c(OC)c1
5049,CC(=O)O.Cc1ccc(OCCCSc2n[nH]c(N)n2)cc1
5050,O=c1c2ccccc2nc(COc2ccccc2)n1/N=C/c1ccco1
5051,COc1ccccc1NC(=O)Nc1ccc(C(=O)N2CCCCC2)cc1
5052,Cc1cc(C)n(C(=N)NC(=O)c2ccc([N+](=O)[O-])cc2)n1
5053,CCCc1cc(C(=O)Nc2cccc(Cl)c2)no1
5054,CC(C)(C)NC(=O)CCCSc1nc2ccccc2s1
5055,Cc1cccc(C(=O)Nc2cccc(OC(=O)c3cccc(C)c3)c2)c1
5056,COc1c(Cl)cccc1-c1cn2ccccc2n1
5057,CCn1cnc2sc(C(=O)Nc3ccc4c(c3)OCO4)c(C)c2c1=O
5058,CCC(=O)Nc1ccc(C(=O)CSc2nnc(-c3ccccc3F)n2C2CC2)cc1
5059,O=C(O)c1ccc(OCc2ccc(C(=O)O)o2)cc1
5060,COC(=O)c1ccc(COc2ccc3c(c2)CCC3)o1
5061,COc1ccc(NC(=O)Nc2ccc(Br)cn2)cc1OC
5062,C/C(=N\NC(=O)CN1CCCCC1)c1cccc([N+](=O)[O-])c1
5063,O=C(CSc1ncccc1-c1nc2ccccc2[nH]1)N1CCc2ccccc21
5064,Cc1cc(SCCOc2ccccc2)nc(N)n1
5065,O=c1c2ccccc2oc2cc(C#Cc3ccccn3)ccc12
5066,O=C(Nc1ccc2ccccc2c1)c1ccc(Cl)cc1
5067,Cc1cc2nc(-c3ccc(OCc4ccccc4C)cc3)cc(C(F)(F)F)n2n1
5068,C=CCNC(=O)Cn1nnc(-c2ccc(-c3ccc(OC)cc3)cc2)n1
5069,Cc1ccc2nc(-c3cccc(NC(=O)c4ccc(Br)o4)c3)oc2c1
5070,CN(C)c1ccc(/C=N/NC(=O)c2ccc3c(c2)OCO3)cc1
5071,O=C(Nc1ccc2c(c1)OCO2)c1noc2c1CCCC2
5072,CC1CCCC(C)N1C(=O)c1cc(-c2ccc3c(c2)OCO3)on1
5073,Brc1ccccc1-n1nnc(-c2cnc3ccccc3c2)n1
5074,Cc1ccc(-n2c(C)cc(/C=C3\SC(=O)NC3=O)c2C)cc1
5075,O=C(NCC(=O)N1CC=C(c2ccccc2)CC1)c1ccco1
5076,O=C(NC1CCCCCCC1)c1ccc(Br)o1
5077,O=C(Nc1ccc(Cl)cc1)Nc1cccnc1
5078,CCOC(=O)c1cc(-c2ccccc2)sc1N
5079,CC(C)N(Cc1nccn1C)C(=O)CCc1nnc(CCCc2ccccc2)o1
5080,Cc1cccc(NC(=O)c2ccccc2O)c1C
5081,C/C(=N/C1CC1)C1=C(O)c2ccccc2C1=O
5082,COC(=O)c1sc(NC(=O)c2ccc(C)o2)nc1C
5083,Fc1ccccc1OCCCCCN1CCCC1
5084,C=CCn1cccc(C(=O)Nc2ccc(N(C)C)cc2)c1=O
5085,COc1ccc(-c2nnc(SCC(=O)c3cccs3)o2)c(OC)c1
5086,CCCCc1ccc(NC(=O)CC(C)C)cc1
5087,Cc1ccc2nc(-c3ccc(-c4ccccn4)s3)cn2c1
5088,COc1ccc2c(c1)CCc1c(C(=O)NCC(C)C)noc1-2
5089,CCCCCCSc1nsc(N)n1
5090,O=C(Nc1cc(-c2ccccc2)cs1)c1ccco1
5091,COc1ccc(/C(C)=N/NC(=O)c2nc(C)cc(C)n2)cc1
5092,Cc1cc(N2CCC(C)CC2)n2ncc(-c3ccccc3)c2n1
5093,CCOC(=O)C1CCN(C(=O)c2ccc3c(Cl)c4c(nc3c2)CCCC4)CC1
5094,COc1ccc(C2Nc3ccccc3C(=O)N2c2ccc(C)cc2)cc1Cn1cc([N+](=O)[O-])cn1
5095,CS(=O)(=O)c1ccc2nc(NC(=O)c3ccccc3)sc2c1
5096,N#Cc1ccccc1CSc1nc2ccc(NC(=O)c3ccccc3C(=O)O)cc2s1
5097,Nc1ccc(N=Nc2ccc(O)cc2)c(N)n1
5098,CNc1nnc(-c2ccc(OC)cc2)s1
5099,Cc1cc(C(=O)Nc2nc3c(s2)CCCC3)cs1
5100,COc1ccc(NC(=O)Nc2ccc(Br)cn2)cc1
5101,Cc1cc(C)c(NS(=O)(=O)c2ccc(-c3coc(C)n3)cc2)c(C)c1
5102,O=C(Nc1ccc(/C=C/c2nc3ccccc3o2)cc1)c1ccc(F)cc1
5103,Cc1ccc(SCC(=O)NC2CCCCCC2)cc1
5104,CN(C)CC[NH+]=c1cc(-c2ccccc2)oc2ccc(Cl)cc12.F[B-](F)(F)F
5105,CC(=O)c1ccc(NC(=O)c2onc(C)c2Cl)cc1
5106,O=C(Nc1nccs1)c1ccccc1
5107,Cc1ccc(C)c(OCc2cc(C(=O)N(C)Cc3ccccn3)no2)c1
5108,O=C(O)C(F)(F)F.O=S(=O)(c1ccc2ccccc2c1)N1CCN(S(=O)(=O)c2c(F)cccc2F)CC1
5109,COc1ccc2[nH]c(SCC(=O)c3ccco3)nc2c1
5110,COc1cc(C=O)ccc1OCCOc1ccccc1[N+](=O)[O-]
5111,CC(=O)Nc1c(O)nc(SCC(=O)Nc2ccc(C(C)=O)cc2)nc1O
5112,C/C(=N\NC(=O)c1ccc2ccccc2c1)c1cccs1
5113,O=c1c2ccccc2ncn1/N=C/c1ccccc1
5114,CC(C)(C)C(=O)CSc1nnc(Nc2ccccc2)s1
5115,O=C(O)c1cc(-n2[nH]c(=O)c3ccccc3c2=O)ccc1Cl
5116,O=C(Nc1ccc(C(=O)N2CCCCC2)cc1)C1=CSCCO1
5117,NC(=NOC(=O)c1ccc(Br)cc1)c1cccc([N+](=O)[O-])c1
5118,NC(=O)C1CCN(c2nc(-c3ccccc3C(F)(F)F)cs2)CC1.O=C(O)C(F)(F)F
5119,Cc1ccc2nc(SCC(=O)Nc3ccc4sc(C)nc4c3)c(C#N)cc2c1
5120,C=C(C)CSc1nnc(-c2ccc(OC)cc2)n1N
5121,O=C(Nc1cccc(Cl)c1)c1csc([C@H]2C[C@H](O)[C@@H](CO)O2)n1
5122,CC(=O)c1ccc(NC(=O)CSC(=S)N2CCCC2)cc1
5123,COc1cccc(/C=C/C(=O)Nc2ccc3c(c2)OCCO3)c1
5124,COc1cccc(C(=O)NCCS(=O)(=O)NCCc2ccccc2)c1
5125,COc1cc(OC)cc(C(=O)NCCOc2ccccc2)c1
5126,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnccn1
5127,Cc1nc(-c2ccc(C(=O)Nc3cc(S(N)(=O)=O)ccc3C)cc2)cs1
5128,Cc1ccnc(NC(=O)c2cc3cc(F)ccc3s2)c1
5129,C(=C/c1ccccc1)\C=N\N1CCN(c2ccccn2)CC1
5130,c1ccc(-c2cn3ccccc3n2)cc1
5131,COc1ccc(/C=C/C2=CCN(C)CC2)cc1.Cl
5132,COc1ccc(C(=O)n2c(N)nc3ccccc32)cc1OC.Cl
5133,O=C(Nc1cccnc1)c1cn(-c2ccccc2)nc1-c1cccs1
5134,Clc1nccnc1N/N=C/c1ccc(Br)cc1
5135,Cn1cccc1CNC(=O)Nc1ccc(Cl)cc1
5136,Clc1cccc(OCc2nnc(-c3ccccc3Br)o2)c1
5137,CN(Cc1c[nH]nc1-c1ccc(-c2ccccc2)cc1)CC1CCOCC1
5138,COc1cccc(C(=O)Nc2nnc(-c3ccccc3)s2)c1
5139,COc1ccc(/C(O)=C\C=N\c2cc(C)on2)c(OC)c1
5140,Clc1ccc(-c2cn3cccnc3n2)cc1
5141,COc1ccc2c(c1)c(=O)oc1cc(O)ccc12
5142,FC(F)(F)c1ccc(N/N=C/c2cccnc2)nc1
5143,Nc1cccc(-c2nc3ncccc3o2)c1
5144,Cc1cccc(NC(=O)Nc2cc(C)on2)c1
5145,CCSc1nsc(NC(=O)Nc2cccc(C(C)=O)c2)n1
5146,Clc1cccc(N/N=C/c2ccncc2)c1
5147,Cc1ccnc(NC(=S)NC(=O)c2ccco2)c1
5148,O=C(CSc1nc2ccccc2o1)Nc1ccc(N2CCOCC2)cc1
5149,O=C(c1cnn(-c2cccc(F)c2)c1)c1ccccc1O
5150,COc1ccc2cc(C(=O)N3CCC(Cc4ccccc4)CC3)[nH]c2c1
5151,O=S(=O)(NC(=NC(=S)Nc1ccccc1)c1ccccc1)c1ccc(Cl)cc1
5152,O=C(COc1ccc(F)cc1Br)NCc1ccccn1
5153,NS(=O)(=O)c1ccc2nc(NC(=O)Nc3ccccc3F)sc2c1
5154,CCCCCOC(=O)NCC(O)c1ccccc1
5155,Nc1ccc2c(c1)Cc1cc(N)c(Br)cc1-2
5156,Oc1nncc(N/N=C/C=C/c2ccccc2)n1
5157,Cc1cc(CN2CCCC(C(=O)Nc3ccc(-c4nc5ccccc5[nH]4)cc3)C2)n[nH]1
5158,COc1ccc(C(=O)/C=C/Nc2ccc(C)cn2)cc1OC
5159,Cc1sc(NC(=O)CS(=O)(=O)c2ccccc2)c(C#N)c1C
5160,Cc1ccc(/C=N/n2cnc3sc(-c4ccccc4)cc3c2=O)o1
5161,O=C(NN=Cc1ccc2c(c1)OCO2)c1ccccc1
5162,Cc1nc2c3cnn(-c4ccc(C)c(C)c4)c3ncn2n1
5163,Cc1cccc(NC(=O)CCOc2ccccc2)c1
5164,CCC(=O)n1nc(-c2ccco2)nc1SCc1ccccc1
5165,COc1ccc(CCC(=O)Nc2nc3ccccc3[nH]2)cc1
5166,CC(C)(C)c1cc(NC(=O)c2cccc([N+](=O)[O-])c2)no1
5167,COc1ccc(S(=O)(=O)Nc2cccc(-c3ccc(N4CCCCCC4)nn3)c2)cc1OC
5168,CC(=O)Nc1ccccc1C(=O)OCC(=O)c1ccccc1Cl
5169,CCc1nnc(NC(=O)c2sc3nc4c(cc3c2N)CCCCC4)s1
5170,COc1ccc(-c2cn3cccc(C)c3n2)cc1F
5171,CCC(C)N1CC(=O)C(c2nc3ccccc3[nH]2)=C1N
5172,CCCn1nnc(NC(=O)c2ccc(Br)cc2)n1
5173,O=C(Nc1nsc(-c2ccccc2)n1)c1cccs1
5174,CC(=O)NC12CC3CC(C1)CC(C(=O)OCC(=O)c1ccc4c(c1)OCCO4)(C3)C2
5175,COc1ccc(C2=NOC(C(=O)NCC(C)C)C2)cc1
5176,Cc1ccc(-c2cnn(-c3cccc(C(F)(F)F)c3)c2N)cc1
5177,O=C(NCCOc1ccccc1)c1ccccc1Cl
5178,CCOc1ccc(NC(=O)c2ccco2)c([N+](=O)[O-])c1
5179,CCc1ccc(NC(=O)CSc2ccccn2)cc1
5180,c1coc(-c2cc3nc(NCc4ccc5c(c4)OCO5)ccn3n2)c1
5181,Cn1c2ccccc2c(=O)c2ccc(F)cc21
5182,O=C(Nc1ccc2ccccc2c1)c1cnccn1
5183,O=C(Nc1ccc(Br)cc1)c1cc2ccccn2n1
5184,O=C(c1ccc2c(c1)OCCCO2)c1cccs1
5185,Cc1cc(NC(=O)c2ccc([N+](=O)[O-])cc2)ccc1[N+](=O)[O-]
5186,O=C(Nc1cccnc1Cl)c1noc2c1CCc1ccccc1-2
5187,COc1ccc(/C=N/Nc2ccccc2C(=O)O)cc1Cn1cc([N+](=O)[O-])cn1
5188,Cc1cc(NC(=O)c2ccccc2)sc1C
5189,COc1cccc(NC(=O)C(=O)NCCC2CCCCN2S(=O)(=O)c2ccccc2)c1
5190,O=C(NNC(=O)c1cccs1)c1ccc(Cl)cc1
5191,CCOC(=O)c1c(C)[nH]c(C(=O)CSc2ccc(Cl)cc2)c1C
5192,O=C(Nc1cccc(Cl)c1)Nc1ccc2c(c1)OCO2
5193,CCC(=O)Nc1ccc(-c2ccc(N3CCN(C)CC3)nn2)cc1
5194,O=C(Nc1ccc(-c2nc3ccccc3[nH]2)cc1)C1CCCN(Cc2cc[nH]n2)C1
5195,O=C(CSCc1ccccc1Cl)N1CCN(c2ccccn2)CC1
5196,OCCOCCNc1ncnc2c1cnn2-c1ccc(Cl)cc1
5197,Cc1ccccc1NC(=O)OCc1ccccc1
5198,COc1cccc(OCc2nc3ccccc3[nH]2)c1
5199,COc1ccccc1N/C=C/c1onc(C)c1[N+](=O)[O-]
5200,COc1ccc(CCC(=O)N2CCc3ccccc32)cc1
5201,Cc1ccc2oc(C(=O)Nc3nnc(C)s3)c(C)c2c1
5202,COc1cccc(-c2csc(NC(=O)C3CC3)n2)c1
5203,S=C(c1ccc(OCc2ccccc2)cc1)N1CCCC1
5204,O=C(/C=C/c1ccco1)Nc1ccc(CN2CCOCC2)cc1
5205,COc1ncnc2sc(-c3ccccc3)cc12
5206,Cc1nn(-c2ccccc2)c(C)c1C(=O)Oc1ccccc1
5207,O=[N+]([O-])c1cc(-c2nnc(-c3ccccc3)o2)ccc1Oc1ccc(Cl)cc1
